"Name","State","Notes","User","Tags","Created","Runtime","Sweep","A_to_B_metrics.dist_A.BoundaryAttack.mean_loss_increase","A_to_B_metrics.dist_A.BoundaryAttack.success_rate","A_to_B_metrics.dist_A.L2FastGradientAttack.mean_loss_increase","A_to_B_metrics.dist_A.L2FastGradientAttack.success_rate","A_to_B_metrics.dist_A.base_success_rate","A_to_B_metrics.dist_B.BoundaryAttack.mean_loss_increase","A_to_B_metrics.dist_B.BoundaryAttack.success_rate","A_to_B_metrics.dist_B.L2FastGradientAttack.mean_loss_increase","A_to_B_metrics.dist_B.L2FastGradientAttack.success_rate","A_to_B_metrics.dist_B.base_success_rate","A_to_B_metris.dist_A.BoundaryAttack.mean_loss_increase","A_to_B_metris.dist_A.BoundaryAttack.success_rate","A_to_B_metris.dist_A.L2FastGradientAttack.mean_loss_increase","A_to_B_metris.dist_A.L2FastGradientAttack.success_rate","A_to_B_metris.dist_B.BoundaryAttack.mean_loss_increase","A_to_B_metris.dist_B.BoundaryAttack.success_rate","A_to_B_metris.dist_B.L2FastGradientAttack.mean_loss_increase","A_to_B_metris.dist_B.L2FastGradientAttack.success_rate","B_to_A_metrics.dist_A.BoundaryAttack.mean_loss_increase","B_to_A_metrics.dist_A.BoundaryAttack.success_rate","B_to_A_metrics.dist_A.L2FastGradientAttack.mean_loss_increase","B_to_A_metrics.dist_A.L2FastGradientAttack.success_rate","B_to_A_metrics.dist_A.base_success_rate","B_to_A_metrics.dist_B.BoundaryAttack.mean_loss_increase","B_to_A_metrics.dist_B.BoundaryAttack.success_rate","B_to_A_metrics.dist_B.L2FastGradientAttack.mean_loss_increase","B_to_A_metrics.dist_B.L2FastGradientAttack.success_rate","B_to_A_metrics.dist_B.base_success_rate","debug_mmd_rbf","debug_mmd_rbf_raw","debug_otdd_approx","debug_otdd_exact","debug_otdd_exact_2","debug_otdd_exact_3","epoch","kde_gaussian_umap_l2","kde_gaussian_umap_tv","kde_pca_kl_approx","kde_umap_kl_approx","lr","lr-SGD","mmd_rbf_pca","mmd_rbf_raw","mmd_rbf_umap","otdd_exact_pca","otdd_exact_raw","otdd_exact_umap","pad_linear_pca","pad_linear_umap","pad_rbf_pca","pad_rbf_umap","train_loss","trainer/global_step","val_acc","val_loss","vulnerability_A.vulnerability_AA_boundary","vulnerability_A.vulnerability_AA_fga","vulnerability_A.vulnerability_AB_boundary","vulnerability_A.vulnerability_AB_fga","vulnerability_B.vulnerability_BA_boundary","vulnerability_B.vulnerability_BA_fga","vulnerability_B.vulnerability_BB_boundary","vulnerability_B.vulnerability_BB_fga","mmd_rbf_inception","otdd_exact_inception","pad_linear_inception","pad_rbf_inception","vulnerability_A.vulnerability_AA_boundary.mean_loss_increase","vulnerability_A.vulnerability_AA_boundary.success_rate","vulnerability_A.vulnerability_AA_fga.mean_loss_increase","vulnerability_A.vulnerability_AA_fga.success_rate","vulnerability_A.vulnerability_AB_boundary.mean_loss_increase","vulnerability_A.vulnerability_AB_boundary.success_rate","vulnerability_A.vulnerability_AB_fga.mean_loss_increase","vulnerability_A.vulnerability_AB_fga.success_rate","vulnerability_B.vulnerability_BA_boundary.mean_loss_increase","vulnerability_B.vulnerability_BA_boundary.success_rate","vulnerability_B.vulnerability_BA_fga.mean_loss_increase","vulnerability_B.vulnerability_BA_fga.success_rate","vulnerability_B.vulnerability_BB_boundary.mean_loss_increase","vulnerability_B.vulnerability_BB_boundary.success_rate","vulnerability_B.vulnerability_BB_fga.mean_loss_increase","vulnerability_B.vulnerability_BB_fga.success_rate"
"rotate-180_0_2_A","finished","-","philswatton","","2023-06-01T16:05:14.000Z","8459040","","0.007781356573104858","0.14364640414714813","0.10888879001140594","0.4861878454685211","362","0.0031915903091430664","0.007042253389954567","0.17700237035751343","0.22300469875335693","852","","","","","","","","","","","","","","","","","","","","","","","","","9","0.17404686513328277","0.7489276906428018","17.293513580631295","6.632993960058624","4.0322271388504305e-7","4e-7","0.0032355232","0.004769587199999981","0.1080046784","97.05014038085938","158.64256286621094","14.608253479003906","0.038799999999999946","1.1372","1.978","1.5046","0.006922372616827488","12499","0.8791000247001648","0.40145668387413025","","","","","","","","","0.0046668288000002445","222.68121337890625","","","0.024689793586730957","0.05178365856409073","0.7612526416778564","0.9056386947631836","0.02398857474327087","0.16809116303920746","0.3314604163169861","0.9914529919624328","","","","","","","",""
"rotate-180_0_1_A","finished","-","philswatton","","2023-06-01T16:04:45.000Z","8459100","","0.009918242692947388","0.10594315081834792","0.11088675260543825","0.4935400485992432","387","0.003331899642944336","0.005760368891060352","0.17139071226119995","0.21198156476020813","868","","","","","","","","","","","","","","","","","","","","","","","","","9","0.17972761260352238","0.7848092432298965","17.29350660403615","7.081238024923066","4.0322271388504305e-7","4e-7","0.0032362399999999944","0.004837376000000004","0.1157400832","96.99645233154295","158.10955810546875","16.53748321533203","-0.011400000000000077","1.2096","1.978","1.6028","0.05662642419338226","12499","0.8715999722480774","0.41697245836257935","","","","","","","","","0.004661503999999983","222.62408447265625","","","0.026451051235198975","0.06120092421770096","0.7387095093727112","0.8775981664657593","0.026451706886291504","0.2442159354686737","0.34991103410720825","0.9665809869766236","","","","","","","",""
"grayscale_5_2_A","finished","-","philswatton","","2023-06-01T16:04:45.000Z","8195363","","0.011052310466766356","0.039436619728803635","0.28333136439323425","0.42957746982574463","710","0.011626899242401125","0.02974504232406616","0.28926604986190796","0.4362606108188629","706","","","","","","","","","","","","","","","","","","","","","","","","","9","0.16005350808501545","0.6180183665253124","17.826393988518404","4.045143240466638","4.057231706156017e-7","0.000005550759982211129","0.004323751288888886","0.0010131797333332582","0.06378901617777778","101.58145141601562","134.2347869873047","4.352817535400391","0.07200000000000006","0.5112000000000001","1.9392","1.272","0.03023453615605831","9379","0.8501333594322205","0.5056290030479431","","","","","","","","","0.022095638755555536","239.73171997070312","1.9184","1.932","0.022617101669311523","0.07013300806283951","0.7402368187904358","0.937122106552124","0.029482245445251465","0.08880309015512466","0.7072142958641052","0.9498069286346436","","","","","","","",""
"rotate-180_0_0_A","finished","-","philswatton","","2023-06-01T16:04:43.000Z","8459093","","0.0030832290649414062","0.08938547223806381","0.11250226199626924","0.455307275056839","358","0.004636824131011963","0.011587485671043396","0.18329721689224243","0.205098494887352","863","","","","","","","","","","","","","","","","","","","0.004750720000000097","","","171.4089813232422","","158.43096923828125","9","0.1759263777121557","0.7607550885056986","17.29350895707841","6.914853750095268","4.0322271388504305e-7","4e-7","0.0032362464000000035","0.004825088000000033","0.1101085376","96.85348510742188","158.61375427246094","16.824230194091797","0.08479999999999999","1.1944","1.983","1.5534","0.005634056404232979","12499","0.873199999332428","0.4255475103855133","","","","","","","","","0.004648550400000007","222.0227203369141","","","0.026200830936431885","0.06084959954023361","0.7773861289024353","0.9184845089912416","0.02792811393737793","0.22991690039634705","0.331269234418869","0.9833794832229614","","","","","","","",""
"grayscale_5_1_A","finished","-","philswatton","","2023-06-01T16:03:41.000Z","8195433","","0.007125377655029297","0.017167381942272186","0.24634131789207456","0.38340485095977783","699","0.00466078519821167","0.01867816038429737","0.2550915777683258","0.377873569726944","696","","","","","","","","","","","","","","","","","","","","","","","","","9","0.16104028670572915","0.6279852826469822","17.833997911074416","4.253983302995434","4.057231706156017e-7","0.000005550759982211129","0.004348232177777779","0.0010523989333333097","0.06903197511111112","101.4392547607422","133.81124877929688","5.008543014526367","0.06000000000000005","0.4376","1.9392","1.2888","0.014599200338125227","9379","0.8528000116348267","0.5054594874382019","","","","","","","","","0.021792654222222207","238.44851684570312","1.9256","1.936","0.017117202281951904","0.060070671141147614","0.7276721000671387","0.8845700621604919","0.02764368057250977","0.07558859884738922","0.7244961261749268","0.929368019104004","","","","","","","",""
"grayscale_5_0_B","finished","-","philswatton","","2023-06-01T16:01:51.000Z","8195575","","","","","","","","","","","","","","","","","","","","0.010535776615142822","0.022592151537537575","0.35520854592323303","0.43281808495521545","841","0.012659966945648192","0.02599009871482849","0.4027866125106811","0.521039605140686","808","","","","","","","9","0.1495177850819958","0.5470480976036761","12.677268437762766","2.385589888143668","4.513988187682117e-7","0.0000466518174859528","0.004147759644444443","0.0010457087999997672","0.04963275946666667","100.90130615234376","133.93768310546875","2.8421764373779297","0.02079999999999993","0.29600000000000004","1.9512","1.1303999999999998","0.010992600582540035","3129","0.7400000095367432","0.9465385675430298","","","","","","","","","0.02154931768888879","239.3702392578125","1.916","1.936","","","","","","","","","0.017783284187316895","0.05963939055800438","0.649545431137085","0.933425784111023","0.017543256282806396","0.05857740715146065","0.6477357149124146","0.9400278925895692"
"grayscale_3_2_B","finished","-","philswatton","","2023-06-01T16:00:44.000Z","8195597","","","","","","","","","","","","","","","","","","","","0.01588284969329834","0.02525252476334572","0.39772212505340576","0.5315656661987305","792","0.018636047840118408","0.029139073565602303","0.4243137240409851","0.6000000238418579","755","","","","","","","9","0.1583782970024434","0.6032625534055573","14.341959311445043","3.1113893084923325","4.128908699385647e-7","4e-7","0.004299139200000003","0.0010609664000000851","0.059417561600000016","100.64950561523438","133.01788330078125","4.6363844871521","-0.01399999999999979","0.4536","1.9756","1.2296","0.03877760469913483","6249","0.8026000261306763","0.6908288598060608","","","","","","","","","0.02195194879999995","237.55050659179688","1.9392","1.9444","","","","","","","","","0.027109622955322266","0.08690012991428375","0.7005013227462769","0.941634237766266","0.021052300930023193","0.07115136086940765","0.6978930234909058","0.9417852759361268"
"grayscale_3_1_B","finished","-","philswatton","","2023-06-01T15:59:07.000Z","8195652","","","","","","","","","","","","","","","","","","","","0.005982398986816406","0.008631319738924503","0.37305521965026855","0.4636251628398895","811","0.010354995727539062","0.02110818028450012","0.4067385494709015","0.5620052814483643","758","","","","","","","9","0.1543129818963533","0.5778103125377201","14.32409951394541","2.7572102205524907","4.128908699385647e-7","4e-7","0.004360233599999999","0.0010488831999997394","0.050140883200000014","100.79263305664062","132.0770263671875","3.763617515563965","-0.04640000000000022","0.4056","1.978","1.198","0.019539974629879","6249","0.7936000227928162","0.7288676500320435","","","","","","","","","0.021803315199999895","238.08506774902344","1.9304","1.938","","","","","","","","","0.023433983325958252","0.07006369531154633","0.7054095268249512","0.9312102198600768","0.027430951595306396","0.07750952988862991","0.7064042687416077","0.9313849806785583"
"grayscale_4_1_B","finished","-","philswatton","","2023-06-01T15:58:22.000Z","8195719","","","","","","","","","","","","","","","","","","","","0.006955265998840332","0.02818791940808296","0.21333160996437073","0.33154362440109253","745","0.006500899791717529","0.03216374292969704","0.23075786232948303","0.3757309913635254","684","","","","","","","9","0.1574558487326939","0.5768788167925073","15.363039511813431","2.900267036300969","4.057231706156017e-7","0.000005550759982211129","0.004313029333333329","0.001001836088888819","0.05155434666666665","101.34680938720705","134.27084350585938","3.5764153003692627","0.11040000000000004","0.4432","1.9472","1.22","0.04011496901512146","9379","0.8341333270072937","0.5846113562583923","","","","","","","","","0.021928590222222155","239.46717834472656","1.9016","1.9312","","","","","","","","","0.03498280048370361","0.08830548822879791","0.7479904890060425","0.9284009337425232","0.03473985195159912","0.07287932932376862","0.7488329410552979","0.92592591047287"
"grayscale_4_2_B","finished","-","philswatton","","2023-06-01T15:57:40.000Z","8195759","","","","","","","","","","","","","","","","","","","","0.008905649185180664","0.02668539248406887","0.180794358253479","0.27808988094329834","712","0.0048067569732666016","0.02143950946629047","0.20377856492996216","0.3445635437965393","653","","","","","","","9","0.16173692492985067","0.6110874143822125","15.49045197506863","3.235811179760955","4.057231706156017e-7","0.000005550759982211129","0.004425763200000002","0.001070500977777833","0.05824188444444443","102.05050659179688","134.29330444335938","4.445859909057617","0.05119999999999991","0.4927999999999999","1.9504","1.2544","0.011093640699982645","9379","0.83160001039505","0.5758703351020813","","","","","","","","","0.02184445155555559","238.9722137451172","1.9024","1.9264","","","","","","","","","0.02862316370010376","0.08373786509037018","0.7460767030715942","0.9441747665405272","0.0299072265625","0.0718635842204094","0.7435886859893799","0.941534698009491"
"grayscale_4_1_A","finished","-","philswatton","","2023-06-01T15:56:12.000Z","8195843","","0.018506288528442383","0.02744629979133606","0.30510401725769043","0.39021480083465576","838","0.01543492078781128","0.026284348219633102","0.3091416358947754","0.3775388300418854","837","","","","","","","","","","","","","","","","","","","","","","","","","9","0.1574558487326939","0.5768788167925073","15.326348690273626","3.80567734667316","4.513988187682117e-7","0.0000466518174859528","0.004313029333333329","0.001001836088888819","0.05155434666666665","101.34680938720705","134.27084350585938","3.5764153003692627","0.11040000000000004","0.4432","1.9472","1.22","0.035688795149326324","3129","0.7287999987602234","0.9229705929756165","","","","","","","","","0.021928590222222155","239.46717834472656","1.9016","1.9312","0.014526069164276125","0.05906040221452713","0.6232455968856812","0.8872483372688293","0.013741672039031982","0.05994151905179024","0.597100555896759","0.9225146174430848","","","","","","","",""
"grayscale_5_0_A","finished","-","philswatton","","2023-06-01T15:56:12.000Z","8195906","","0.010329842567443848","0.029126213863492012","0.30092498660087585","0.4396671354770661","721","0.014250874519348145","0.033472802489995956","0.3122248649597168","0.45606693625450134","717","","","","","","","","","","","","","","","","","","","","","","","","","9","0.1495177850819958","0.5470480976036761","17.71754408759239","3.2160504343466174","4.057231706156017e-7","0.000005550759982211129","0.004147759644444443","0.0010457087999997672","0.04963275946666667","100.90130615234376","133.93768310546875","2.8421764373779297","0.02079999999999993","0.29600000000000004","1.9512","1.1303999999999998","0.005975202657282352","9379","0.8530666828155518","0.4946063756942749","","","","","","","","","0.02154931768888879","239.3702392578125","1.916","1.936","0.024197041988372803","0.06420927494764328","0.7446516156196594","0.9131985902786256","0.0361066460609436","0.08168316632509232","0.7309448719024658","0.9393564462661744","","","","","","","",""
"grayscale_3_2_A","finished","-","philswatton","","2023-06-01T15:56:12.000Z","8195862","","0.014963626861572266","0.04928664118051529","0.4273087978363037","0.6005188226699829","771","0.013420283794403076","0.042690813541412354","0.4420242309570313","0.6067270636558533","773","","","","","","","","","","","","","","","","","","","","","","","","","9","0.1583782970024434","0.6032625534055573","16.61778024556611","4.108223693615101","4.128908699385647e-7","4e-7","0.004299139200000003","0.0010609664000000851","0.059417561600000016","100.64950561523438","133.01788330078125","4.6363844871521","-0.01399999999999979","0.4536","1.9756","1.2296","0.03286295011639595","6249","0.8202000260353088","0.6351182460784912","","","","","","","","","0.02195194879999995","237.55050659179688","1.9392","1.9444","0.02455383539199829","0.06818182021379471","0.6825330257415771","0.8888888955116272","0.025688230991363525","0.08741721510887146","0.658988356590271","0.9125827550888062","","","","","","","",""
"grayscale_3_1_A","finished","-","philswatton","","2023-06-01T15:55:32.000Z","8195862","","0.01703435182571411","0.04076433181762695","0.4169661104679108","0.5477706789970398","785","0.010783970355987549","0.029224904254078865","0.4316282272338867","0.5756035447120667","787","","","","","","","","","","","","","","","","","","","","","","","","","9","0.1543129818963533","0.5778103125377201","16.770374213560387","3.643517836551985","4.128908699385647e-7","4e-7","0.004360233599999999","0.0010488831999997394","0.050140883200000014","100.79263305664062","132.0770263671875","3.763617515563965","-0.04640000000000022","0.4056","1.978","1.198","0.014660608023405077","6249","0.8194000124931335","0.6304579973220825","","","","","","","","","0.021803315199999895","238.08506774902344","1.9304","1.938","0.01884591579437256","0.050554871559143066","0.69594806432724","0.8902589678764343","0.02445763349533081","0.0699208453297615","0.6767432689666748","0.9287598729133606","","","","","","","",""
"grayscale_4_2_A","finished","-","philswatton","","2023-06-01T15:55:32.000Z","8195881","","0.014933466911315918","0.03883495181798935","0.3120298981666565","0.3980582654476166","824","0.01281285285949707","0.018270401284098625","0.3149673044681549","0.3909865915775299","821","","","","","","","","","","","","","","","","","","","","","","","","","9","0.16173692492985067","0.6110874143822125","15.468427807370665","4.059746475741383","4.513988187682117e-7","0.0000466518174859528","0.004425763200000002","0.001070500977777833","0.05824188444444443","102.05050659179688","134.29330444335938","4.445859909057617","0.05119999999999991","0.4927999999999999","1.9504","1.2544","0.014086572453379633","3129","0.7427999973297119","0.9272329211235046","","","","","","","","","0.02184445155555559","238.9722137451172","1.9024","1.9264","0.016816139221191406","0.06741572916507721","0.631709635257721","0.9311797618865968","0.018416523933410645","0.08728943020105362","0.5959578156471252","0.95099538564682","","","","","","","",""
"grayscale_2_2_B","finished","-","philswatton","","2023-06-01T14:38:43.000Z","8200502","","","","","","","","","","","","","","","","","","","","0.0160447359085083","0.02525252476334572","0.3802778422832489","0.5088383555412292","792","0.01685965061187744","0.04105960205197334","0.4052521884441376","0.5801324248313904","755","","","","","","","9","0.1617655248233402","0.6329876415381245","15.802719261792967","3.7765356987170184","4.0322271388504305e-7","4e-7","0.004288816000000001","0.0010714112000000942","0.06779084159999998","100.61906433105467","90.55606079101562","5.895118236541748","-0.005999999999999783","0.6012","1.9768","1.2632","0.039197999984025955","12499","0.8568999767303467","0.46406078338623047","","","","","","","","","0.021854156800000135","214.51351928710935","1.936","1.9388","","","","","","","","","0.04031127691268921","0.08520709723234177","0.7421018481254578","0.9100591540336608","0.037428975105285645","0.08705881983041763","0.7420310974121094","0.918823540210724"
"grayscale_2_1_B","finished","-","philswatton","","2023-06-01T14:38:04.000Z","8200532","","","","","","","","","","","","","","","","","","","","0.01303696632385254","0.025893958285450935","0.3699635863304138","0.4808878004550934","811","0.012750744819641112","0.030343007296323776","0.39452216029167175","0.5448548793792725","758","","","","","","","9","0.15318325621933232","0.5848679298290524","15.700830893010002","2.926326601107768","4.0322271388504305e-7","4e-7","0.004307292800000001","0.0010129408000001394","0.05015955200000001","100.21540069580078","90.53508758544922","4.4633073806762695","0.03600000000000003","0.4947999999999999","1.9792","1.2052","0.009933844208717346","12499","0.8569999933242798","0.4678316414356232","","","","","","","","","0.021722419200000065","215.1443634033203","1.9364","1.9392","","","","","","","","","0.03434884548187256","0.07184923440217972","0.7274172306060791","0.8833922147750854","0.03530019521713257","0.07891637086868286","0.7291883826255798","0.882214367389679"
"grayscale_2_0_B","finished","-","philswatton","","2023-06-01T14:36:57.000Z","8201130","","","","","","","","","","","","","","","","","","","","0.012036383152008057","0.018248174339532852","0.4161193072795868","0.5328466892242432","822","0.014774680137634276","0.040920715779066086","0.4338573217391968","0.5818414092063904","782","","","","","","","9","0.16451301069802235","0.6437874384233929","15.790581122789376","3.7549354965573833","4.0322271388504305e-7","4e-7","0.004282896000000001","0.001026150399999981","0.0664210752","100.14012908935548","90.63002014160156","5.745363235473633","0.04519999999999991","0.5904","1.9772","1.344","0.06740286946296692","12499","0.8619999885559082","0.4520469307899475","","","","","","","","","0.02171980799999984","214.9940643310547","1.9276","1.9396","","","","","","","","","0.029403269290924072","0.0742049440741539","0.7508715391159058","0.9116607904434204","0.030225515365600582","0.08225616812705994","0.7487905621528625","0.9095182418823242"
"grayscale_2_2_A","finished","-","philswatton","","2023-06-01T14:35:00.000Z","8200720","","0.020214498043060303","0.031952664256095886","0.5005059838294983","0.6071006059646606","845","0.018336832523345947","0.029411764815449715","0.5176811218261719","0.6411764621734619","850","","","","","","","","","","","","","","","","","","","","","","","","","9","0.1617655248233402","0.6329876415381245","16.52783360078706","4.6820656121596915","4.128908699385647e-7","4e-7","0.004288816000000001","0.0010714112000000942","0.06779084159999998","100.61906433105467","90.55606079101562","5.895118236541748","-0.005999999999999783","0.6012","1.9768","1.2632","0.03286295011639595","6249","0.8202000260353088","0.6351182460784912","","","","","","","","","0.021854156800000135","214.51351928710935","1.936","1.9388","0.023273169994354248","0.06313131004571915","0.6825335025787354","0.8888888955116272","0.028389930725097656","0.09006622433662415","0.6589882969856262","0.9125827550888062","","","","","","","",""
"grayscale_2_1_A","finished","-","philswatton","","2023-06-01T14:34:28.000Z","8200742","","0.020410656929016113","0.02944640815258026","0.4829424023628235","0.5889281630516052","849","0.020966708660125732","0.02591283805668354","0.4823657274246216","0.583038866519928","849","","","","","","","","","","","","","","","","","","","","","","","","","9","0.15318325621933232","0.5848679298290524","16.570073076239108","3.8123497548770096","4.128908699385647e-7","4e-7","0.004307292800000001","0.0010129408000001394","0.05015955200000001","100.21540069580078","90.53508758544922","4.4633073806762695","0.03600000000000003","0.4947999999999999","1.9792","1.2052","0.014660608023405077","6249","0.8194000124931335","0.6304579973220825","","","","","","","","","0.021722419200000065","215.1443634033203","1.9364","1.9392","0.021801769733428955","0.056720100343227386","0.6959484219551086","0.8902589678764343","0.02826303243637085","0.08179419487714767","0.67674320936203","0.9287598729133606","","","","","","","",""
"grayscale_2_0_A","finished","-","philswatton","","2023-06-01T14:33:27.000Z","8201335","","0.01513129472732544","0.02709069475531578","0.5170074701309204","0.6230859756469727","849","0.01571410894393921","0.023501763120293617","0.5267702341079712","0.6380728483200073","851","","","","","","","","","","","","","","","","","","","","","","","","","9","0.16451301069802235","0.6437874384233929","16.540007133264872","4.644230085308336","4.128908699385647e-7","4e-7","0.004282896000000001","0.001026150399999981","0.0664210752","100.14012908935548","90.63002014160156","5.745363235473633","0.04519999999999991","0.5904","1.9772","1.344","0.006954730488359928","6249","0.8087999820709229","0.6536160707473755","","","","","","","","","0.02171980799999984","214.9940643310547","1.9276","1.9396","0.02528715133666992","0.062043797224760056","0.7218459844589233","0.9136252999305724","0.03168356418609619","0.0933503806591034","0.6933029294013977","0.93478262424469","","","","","","","",""
"grayscale_1_2_B","finished","-","philswatton","","2023-06-01T14:30:03.000Z","8200911","","","","","","","","","","","","","","","","","","","","0.012279748916625977","0.022538552060723305","0.47426077723503113","0.5800711512565613","843","0.01964479684829712","0.02905569039285183","0.5391442179679871","0.6900726556777954","826","","","","","","","9","0.1631789547240648","0.6529732050125631","14.002725102055557","4.067682990405188","4.128908699385647e-7","4e-7","0.0043097216000000035","0.0010104831999999675","0.07410945919999999","100.00739288330078","90.84825134277344","6.342506408691406","-0.0040000000000000036","0.6499999999999999","1.9784","1.3384","0.009065651334822178","6249","0.8133999705314636","0.6674389839172363","","","","","","","","","0.021722060799999943","214.1371154785156","1.9284","1.942","","","","","","","","","0.030620574951171875","0.07206068187952042","0.694602906703949","0.9178255200386048","0.028666317462921143","0.07914572954177856","0.6913933753967285","0.9170854091644288"
"grayscale_1_0_B","finished","-","philswatton","","2023-06-01T14:28:56.000Z","8201001","","","","","","","","","","","","","","","","","","","","0.0118904709815979","0.022326674312353138","0.5052466988563538","0.607520580291748","851","0.020397603511810303","0.03166869655251503","0.5438456535339355","0.684531033039093","821","","","","","","","9","0.15273135634414023","0.5986625713908397","14.163595936983723","3.352938278161839","4.128908699385647e-7","4e-7","0.004383305599999998","0.0010405888000000196","0.06111959679999998","100.2733383178711","90.43518829345705","5.762823104858398","0.04600000000000004","0.6744000000000001","1.9804","1.2208","0.006566265597939491","6249","0.7940000295639038","0.7136756777763367","","","","","","","","","0.02189434880000007","214.30206298828125","1.9248","1.9308","","","","","","","","","0.02389466762542725","0.0694444477558136","0.7049348950386047","0.9280303120613098","0.02391982078552246","0.07351077347993851","0.7019801139831543","0.9239543676376344"
"grayscale_1_2_A","finished","-","philswatton","","2023-06-01T14:22:54.000Z","8201335","","0.016191840171813965","0.0278128944337368","0.4703713059425354","0.6182048320770264","791","0.018915534019470215","0.04271356761455536","0.48470696806907654","0.6494975090026855","796","","","","","","","","","","","","","","","","","","","","","","","","","9","0.1631789547240648","0.6529732050125631","18.249320756266226","4.7771790693234335","4.0322271388504305e-7","4e-7","0.0043097216000000035","0.0010104831999999675","0.07410945919999999","100.00739288330078","90.84825134277344","6.342506408691406","-0.0040000000000000036","0.6499999999999999","1.9784","1.3384","0.06447287648916245","12499","0.8766000270843506","0.4155177772045135","","","","","","","","","0.021722060799999943","214.1371154785156","1.9284","1.942","0.031045258045196533","0.07354685664176941","0.7461234927177429","0.909845769405365","0.03888314962387085","0.09200968593358994","0.7472588419914246","0.9527844786643982","","","","","","","",""
"grayscale_1_0_A","finished","-","philswatton","","2023-06-01T14:22:23.000Z","8201389","","0.012814104557037354","0.02777777798473835","0.47647467255592346","0.6300504803657532","792","0.016598224639892578","0.03802281245589256","0.49388623237609863","0.6539924144744873","789","","","","","","","","","","","","","","","","","","","","","","","","","9","0.15273135634414023","0.5986625713908397","18.311211818597155","4.202706230593936","4.0322271388504305e-7","4e-7","0.004383305599999998","0.0010405888000000196","0.06111959679999998","100.2733383178711","90.43518829345705","5.762823104858398","0.04600000000000004","0.6744000000000001","1.9804","1.2208","0.056671690195798874","12499","0.8716999888420105","0.4251205027103424","","","","","","","","","0.02189434880000007","214.30206298828125","1.9248","1.9308","0.027787446975708008","0.0599294938147068","0.7665346264839172","0.9294947385787964","0.035792768001556396","0.08404384553432465","0.7573440670967102","0.9573690891265868","","","","","","","",""
"grayscale_0_1_B","finished","-","philswatton","","2023-06-01T14:14:13.000Z","8201862","","","","","","","","","","","","","","","","","","","","0.013261616230010986","0.01501154713332653","0.5293554067611694","0.6108545064926147","866","0.024953901767730713","0.04121212288737297","0.5768071413040161","0.713939368724823","825","","","","","","","9","0.1585339978610392","0.6331337658955397","15.407226992664173","3.732593256295669","4.0322271388504305e-7","4e-7","0.004289113599999998","0.0010384383999999525","0.06480765440000001","99.6485595703125","68.85199737548828","5.819665431976318","0.10379999999999988","0.5822","1.9886","1.2824","0.014758262783288956","12499","0.8532999753952026","0.48925748467445374","","","","","","","","","0.021802137599999934","204.7941741943359","1.9444","1.9472","","","","","","","","","0.03333359956741333","0.08604650944471359","0.7473579049110413","0.9093023538589478","0.03484630584716797","0.07962529361248016","0.747287929058075","0.9063231945037842"
"grayscale_0_0_B","finished","-","philswatton","","2023-06-01T14:14:00.000Z","8201884","","","","","","","","","","","","","","","","","","","","0.016106247901916504","0.014925372786819937","0.5576692223548889","0.6624569296836853","871","0.02566087245941162","0.03579952195286751","0.600256085395813","0.7577565908432007","838","","","","","","","9","0.15351019811095434","0.6009915888047043","15.40723116687515","3.095317559686312","4.0322271388504305e-7","4e-7","0.0042898112","0.0010171391999997947","0.05217626880000001","99.46035766601562","68.46022033691406","4.4267964363098145","0.0047999999999999154","0.4232","1.9898","1.2378","0.009430774487555029","12499","0.8586999773979187","0.4698243141174317","","","","","","","","","0.021795430400000093","204.13595581054688","1.9418","1.949","","","","","","","","","0.04411184787750244","0.09810874611139296","0.7421029210090637","0.9066193699836732","0.03911435604095459","0.08520709723234177","0.7433130145072937","0.9124260544776917"
"grayscale_0_2_B","finished","-","philswatton","","2023-06-01T14:13:45.000Z","8201888","","","","","","","","","","","","","","","","","","","","0.013778209686279295","0.01611047238111496","0.5523889660835266","0.6708860993385315","869","0.018130898475646973","0.02415458858013153","0.5975061655044556","0.7632850408554077","828","","","","","","","9","0.15564388638087676","0.6109201732735554","15.407227953288224","3.3788854848566583","4.0322271388504305e-7","4e-7","0.004290748800000001","0.0010299391999999408","0.0584136448","99.45664978027344","68.04985046386719","4.510526657104492","-0.017999999999999794","0.4346000000000001","1.9886","1.2654","0.01981196738779545","12499","0.863099992275238","0.46493402123451233","","","","","","","","","0.021827532799999935","203.53411865234375","1.941","1.9468","","","","","","","","","0.037125468254089355","0.08023951947689056","0.7357844710350037","0.9077844023704528","0.033154070377349854","0.07904191315174103","0.7344173192977905","0.9041916131973268"
"grayscale_0_2_A","finished","-","philswatton","","2023-06-01T14:06:54.000Z","8202293","","0.0241776704788208","0.03353293240070343","0.6002471446990967","0.7401197552680969","835","0.023231983184814453","0.034730538725852966","0.6235910654067993","0.7736526727676392","835","","","","","","","","","","","","","","","","","","","","","","","","","9","0.15564388638087676","0.6109201732735554","17.95149775643045","4.351365366989777","4.0322271388504305e-7","4e-7","0.004290748800000001","0.0010299391999999408","0.0584136448","99.45664978027344","68.04985046386719","4.510526657104492","-0.017999999999999794","0.4346000000000001","1.9886","1.2654","0.006922372616827488","12499","0.8791000247001648","0.40145668387413025","","","","","","","","","0.021827532799999935","203.53411865234375","1.941","1.9468","0.026071667671203613","0.0471806675195694","0.7612530589103699","0.9056386947631836","0.03634744882583618","0.07729468494653702","0.751456081867218","0.9480676054954528","","","","","","","",""
